annotation_id,review_id,cleaned_review_text,rating,human_label,notes
377,6751e0b2a9c6b07a3cf39cff1aea6d90b36ebcc8c03c7241cec7df1274849503,Product arrived broken. Sound messes up at a slight bend of the wire.,1.0,SHIPPING,
378,2e8c263039a7d34246b010f28d6d699e3ae1d751f70311693bc4eafa75ba16ce,Excellent headphones. Best headphones to work out.,5.0,NO_COMPLAINT,
379,71725b8e18f3a140b1867d7d1bf7510036e0693f4412d9a24f6f626e747d4a40,"If I could give it no stars I would. Simply put, I received it and it didn't even turn on. I DID get a full refund which is greatly appreciated. ***UPDATE*** Great customer service. I was contacted by Gonovate and sent a free replacement. REALLY appreciate that guys! Replacement works great. Battery lasts 6 hours for me. Only reason for the 4 stars instead of 5 is because of the comfort. The multifunctional button hurts when I press it and the click sound doesn't help. I'd prefer the button being placed towards the rear of the device like the G10. I initially purchased the G10 first because of that but had to return it because the battery was defective. So if you ask me, take the risk on the G10 first.",4.0,FIT_COMPATIBILITY,
380,41a0a7c1997178da667a44a66f45cf95ba929529d13c0f491511f2cec3eadff5,The EarPods came apart and stopped working in two weeks. I would not purchase again.,1.0,BUILD_QUALITY,
381,986ca01763c2a999ed3d738b86eeea472a457ae325d256d0b0048232751665b0,"I bought these to use on my daily commute so that I wouldn’t have to deal with my head phone cord getting tangled up. Came with a nice case and several choices for ear buds. The set up instructions were easy and changing the size of the ear buds was as well but I give this product two stars only because they are not good for prolonged use. I have about an hour commute and about halfway through these ear buds start hurting my ears. It’s not the size of the buds it’s the weight. They are super heavy and start digging into the edges of your ears. The ends are magnetic so maybe that adds to the weight. One other thing, there are accessories that come with the device but there are no instructions as to what their use is.",2.0,FIT_COMPATIBILITY,
382,cb66891dd368c1b45418a7ffc1a232e2f89e5ef0377aab80783bbf1e9109b9b7,these earpods were amazing until they stopped working one day cant tell if its the case or headphones too much money for a one year show,1.0,FUNCTIONALITY,
383,073eefb9c501c265c70480908c558c0e9e684c522e962aad9fa93d161e66b4b9,"I have owned all three Samsung buds: Live, Pro, and Plus, including the old Plus with the flange or wing-shape buds. Of all of these, I wish they'd bring back the original design of the Plus. The current bean shaped-design falls out constantly. Sneeze? There go your buds down into the mechanism of the recliner. Jump off a curb while running, your buds are down your shirt or on the ground. Tes, I've tried all the size tips to get the right fit. In comparing the sound quality and noise cancellation- I still like the Plus better than all the others. If you like booming bass, you probably will want the Pro. If you want noise cancellation, nothing works better than the Plus, not even the Pro. You can see in the pictures that I figured out to to make the Plus stay in my ears. I purchased an anti-loss strap from WOFRO. It came as shown in the second picture- and I didn't like it at all. The cord is stiff rubber. It caught in my hair and stuck to my shoulders when I turned my head. Also, with noise cancellation and ambient sound controls, you never really need to take these out of your ears. So I cut the cords off the skin that holds the buds- and IT'S PERFECT! The skin is so thin they fit in the charging base. It's just enough rubber to create traction and keep them in my ears. Also, the charging case works perfectly with them. It took a couple of tries to get them on - you need to avoid all the contact points. Just take your time and you'll be happy you tried this. For me, the Pro offers superior noise cancellation and great sound. And now they stay in my ears. I'm keeping this pair!",4.0,FIT_COMPATIBILITY,
384,3266756cf2b1efe0d1a6d2a059d0826cffc3ecaddcb6188ee9007a1a76b16dfd,I have to say I love the sound quality for listening and talking but the battery dies way to quickly.,4.0,FUNCTIONALITY,
385,41905eee573861a3f7881fb2c430dd4ce3d257f188c0fe9c42a5e867e257fb6f,"The earbuds are great especially because I can use one and have the other charging and its simple touch control is dandy and charge went a bit over 3 hours and the multipack of ear buds fixed that my ears were too small for most and each earbud is mono so having one out won’t miss out on half the song you would with other earbuds , overall great investment",5.0,FIT_COMPATIBILITY,
386,02428114c3e3a18769f0fc8d23ed1dd301c9dfe34650f4d6d27fd6d9b978603a,The headphones are extremely lightweight & work perfectly.,5.0,NO_COMPLAINT,
387,a767b6dd587defa93caf51756f9c10992fb4744fcd66e56eb7bbe381bb5555c7,I collect headphones. I own 31 headphones from $20.00 to $500.00. When I saw these selling for $9.99 and with a list price of $79.99 I thought I would give them a listen. I ignored the other reviews thinking they probably are just not careful with their stuff. I thought I would just pamper them when I used them. How bad could they be. Well I just got them today and opened the box and put them on to listen to some music. Well within two minutes the right side earpiece is dangling from my ear. I can honestly say I have never owned a pair of headphones that fell apart. Let alone in that short of a period of time. Even though the price is very appealing run away from them as fast as you can. I assure you I will never buy &#34;anything&#34; made by reloop. There is no way they ever tested these headphones before putting them on the market. These are being sent back tomorrow.,1.0,BUILD_QUALITY,
388,00570930fe51df085cfab8f3bf825e3a08a0c42de431d9a10bf5d55cccf6f870,"Bought this headset in March of 2018, after 4 month of moderate use, the right earbud stopped working. Would not recommend it.",1.0,FUNCTIONALITY,
389,a0e0ee28d60ac4bd6719885300ec944a9d81e4c2f99e84a82b3f80fd2a3307a7,"These are cute and come with a bunch of stickers as a bonus, but they don't fit well. The speakers sit parallel to each other, instead of at an angle, so they're a very terrible fit. Buy some real headphones!",2.0,FIT_COMPATIBILITY,
390,43e77c531621aff9f6ccc62457d1b2bee2cf111dc2b3070499f065e7cfac2352,"These have a nice appearance and okay sound, but they hurt my ears too badly to be able to use them. I thought it might be because I have small ears, but I gave them to my friend and he said the same. I don't recommend these.",2.0,FIT_COMPATIBILITY,
391,72f33536c7f52d8c782ba04fa8aedb191a28987e476fd1af6406facb20f375b0,"I DID love this head set! As they have a very long battery life, several sizes of ear cushions and sound and noise elimination is very good this one at this price. UPDATE: ON JUNE 14, 2020 these fell apart. Where they bend to put in the case came apart and will not reset in place. Unable to use as they will not stay around my neck. They still work but not as loud as they were previous.",1.0,BUILD_QUALITY,
392,bce3d28a733276385821b6b7299989c48976bc209891b62a02fda4f12fd74d67,Arrived broken and unusable. Don’t waste your money.,1.0,SHIPPING,
393,545334bfa8481594d604b80766081b4032f397828f19ef5f2f65f4cdd7ec1e10,These have been the best sounding ear buds I’ve every had! They are amazing! The only complaint I have is that the right side completely stopped working. It won’t charge at all. Which sucks because it’s the one that pairs both sides. So essentially they are now useless. :(,2.0,FUNCTIONALITY,
394,713115b8694f966aa57d32a4638bed66ad8a24d417c877e1c7d1e0c27c9ed1b9,"The headphones have really nice quality and go along with Blackberry products, but if you aren't a diehard Blackberry fan, then I would say there are similar products out there that will do the same job. I am not saying these are Beats quality, but it isn't a pair of $1 headphones either.",4.0,NO_COMPLAINT,
395,1e734baf2546dae9a607091feeff36f1f80abd6d35acfb018df93dc58ce8952f,It stopped working just about 4 months after purchase. The left one stopped working and then the right one too stopped just a few weeks after. It had some connectivity issues too and the CVC noise cancellation for calling too wasn't good when it was working. Anker products have been amazing since l started using them but this one was disappointing.,1.0,FUNCTIONALITY,
396,91501437416a79f7ddbb5df42d4168d16bcd613bcca12fb1e0aa33d87d286f41,Two headphones arrived not working properly. The sound only comes out on one side. The 10 pack arrived a day earlier than expected. I cannot return all 10 for just two broken ones-don't have time for that. So I got 8 that work for the price of 10. They have a one yr guarantee but I had trouble registering the product. I did email kaysent and will see where it goes. I received an email that they would replace the two broken ones with a five pack of new ones. I changed to a five star rating for such a quick response.-thank you!,5.0,SHIPPING,
397,27d289a29b9bd8f550419882d32967f4cf8384724a4dd8baf2abdbf9fcd78256,"I love the audio quality of the T10's, I had an issue with one of my earbuds but I contacted Tozo and they helped me out quickly and got me up and going. Awesome product at a great price!",5.0,NO_COMPLAINT,
398,fa689e75dacb820c81e447bbf5abe61c6f7a23e6c0eaf87929dda62790005048,"They look like the standard wired iPhone headphones, but only worked when I connected them via Bluetooth. There were no instructions with the device, just had to figure out on my own.",4.0,USABILITY_SETUP,
399,23b63274efa5876549c9aa9cb592ba17ceaf8f63ecd22ceeeac20719fe2499e3,I bought two and they came with no instructions. Could not get either to work. I could pair it but then nothing. Gave them away.,1.0,FUNCTIONALITY,
400,cf2446ace5e930699197e73c2449fd5b28c5728ccc757d6d6d4b45732ca9b2ae,"Used headphones. Damaged box, discolored ear pieces. What a joke for being over $100. Will be returning.",1.0,SHIPPING,
401,dad9da10cb42376b3f6d5a626e3e48aacbf81becb4352fd4e8e0ff12f8972c26,"The ear buds for my LG Vu Plus that I purchased back at the end of April didn't make it into May before the connector to the phone fell apart and the tiny wires broke making them unable to be repaired (soldered). The connector body is a cheap, clam-shell piece of plastic that popped off several times and I had to snap it back together. I bought glue to seal it all together, but too late to save them. The ends that go into your ears are perfect for me since they fit under my motorcycle helmet. The ear buds were: ""Ear buds Hands-Free Headset Black #5 for LG dLite GD570/ Shine II GD710/ Xenon GR500/ Vu Plus GR700/ Sentio GS505/ Arena GT950/ GU292/ GU295/ eXpo GW820/ CF360"" [[ASIN:B0040WT6IQ Ear buds Hands-Free Headset Black #5 for LG dLite GD570/ Shine II GD710/ Xenon GR500/ Vu Plus GR700/ Sentio GS505/ Arena GT950/ GU292/ GU295/ eXpo GW820/ CF360]]",2.0,BUILD_QUALITY,
402,65453ad505d1836931da73859d39741267f488bf514d63cc24eb9c3bdba805c3,"I got these for [...] on ebay brand new. For [...] bucks these things are both unbelievable and unbeatable. I love these for long car trips, plane rides, and for sitting in my dorm to shut out the drone of the fridge. The noise canceling works great, although there is a slight hiss involved. They are also very durable. I've had mine for over a year, using them every couple of days and have had no problems. The polyester pouch that comes with them is great for holding the headphones as well as other things (mp3 player fits nicely as well). Another added benefit is the fact that the headphones still work well if the single AAA battery dies in the headphones. Others don't. No complaints Overall, if you're looking for something in the range of [...], you're going to find nothing better than this pair of great over the ear headphones.",5.0,NO_COMPLAINT,
403,3cb92d4ac823ff8e5fc28adf0edecd24781dd8fbe400845139aad9560e4614be,"After four months they just decided only one bud at a time could connect. User guide is absolutely useless, it’s just drawings of ear buds and says “pairing mode” with no instructions whatsoever. Buy something different, if anything goes wrong with these you’re screwed because there’s no explanation for how to fix it.",1.0,FUNCTIONALITY,
404,74c6fb2a23655f8662e4e181b892d6c30db1431e652e1bedb57fcbcd4032f4c5,"They fell apart in my hands shortly after I got them. After doing so research. It seems like quite a few people had the same experience. Looking at their photos it's clear that they all break in the exact same spot. I contacted the seller who was not very helpful. First he pretended to no know that the model was faulty, then he requested that I send the broken ones back which would've costed me more than the price of the headphone. So I just took the loss. AVOID THIS MODEL AND THIS SELLER.!!!!",1.0,BUILD_QUALITY,
405,d52194a7f0d73e05ebe9aed5f82f83deb24213d7c6b401fb0f70321a48335719,I barely got this because it seemed like it had good reviews and seemed legit. It was working pretty good until it worked. One day the right side of the earbud completely stopped working randomly and it hasn’t even been 2 months so I’m pretty upset at this and feels like it was waste of my money. Think again if anyone is trying to buy this brand the reviews might not be trust worthy.,1.0,FUNCTIONALITY,
406,2544c6be18575504ef2dbb36dbb87853661f0469acb8545c3be0fb77816eb23a,"I returned 2 other brands before buying these. More Bass than the other 2 I tried, but would still prefer a little more. Cant beat price for this quality bluetooth headset.",4.0,NO_COMPLAINT,
407,bfbbc537c4d174d0f70939011fa9211069ada448889e6293cb9725d8f25933a9,No issues with product quality,5.0,NO_COMPLAINT,
408,ed45165eaf800c6862aa62009a63f8f9cc451067661034bd0938e880f1edb0d5,"I picked these up on here just before the holidays on sale for about $50. At that price these are a no brainer. The S4 line is known for being a good value at its regular price. One note, these are not as solid and durable as higher end metal models, but they don't cost as much either while providing a comparable sound. This is actually the second pair I have owned. My original pair lasted for about 4+ years with heavy regular use on a near daily basis. Finally, one of the ear pieces just fell apart. I generally took care of them since the everything was plastic and the cords were thin. If you are very careless and rough with your stuff then these might not last for you. Like I said, I thought these were a good value at the normal price (approx $80 before the new model) but at $50 they are tought to beat for sound quality. There is a new model now so I think these can be had for about $50 all the time. The only diffence with the new model is flat cords so they tangle less but you will pay twice as much as you will for the old ones with the same sound quality. The tangling was never an issue for me so I would definitely recommend these over the newer ones until their price drops.",4.0,BUILD_QUALITY,
409,407913a725e6e3bee11751260969e981a516307bbb5ce07c6f7be7b8a434554c,"Although item was listed as used, it appeared to be brand new and in original undamaged box.",5.0,SHIPPING,
410,a7267db5c7ed640d6a7a2d95dbde7cfa50da70d5c7d4b7fce8bc819e96e34117,"These are the best headphones I've owned in a very long time. These are not the noise cancellation, but work flawlessly as advertised. I have a pair of Beats and honestly you can't hear any difference in the Quality of sound. I highly recommend this item to anyone that is looking for a great value on headphones. They look great and are build really sturdy. The sound is just unbeatable!",5.0,NO_COMPLAINT,
411,63a313ae49ec7b02b7173f701306a8d6df2e417c2aa36ba2b47b2c4d50edfc52,These fell apart in less than a month.,1.0,BUILD_QUALITY,
412,dc2f087b50344998f18f09e6af3b4ad721d1fa92e61f9a99b7f1336eb0b41fe8,"I Like The Bluetooth And The Lighting Feature But The Ear Covers Are Too Small, They Hurt My Ears After Wearing Them For Too Long. Another Thing Is The Ear Covers Place The Speakers Further Away Reducing The Audio Quality And Comfort.",4.0,FIT_COMPATIBILITY,
413,35d28781ffd213671bf551d660d38aac2a135aef8164f9970d0cc5704e964482,They make your ear sweat,4.0,NO_COMPLAINT,
414,29d4808bed2ca2eb8b53b3e62520e8f87a0f2bbf6103faa8a0c8c1210f64c5be,Great sound quality,5.0,NO_COMPLAINT,
415,0e518bebf18797ec4ac7ab2c6a91ae5a13b2995f07b4ccec5d2e3d0fcc89b77a,"Fine for blocking ambient noise but useless against snoring that is within 10 feet or not behind a partition (ie- will block if the snoring is more ambient than direct). Components (wires, etc) are cheap plastic and I don’t see them holding up for long. Update: headphones fell apart after less than a year. The earbud literally fell to pieces in my ear (and I had been treating them carefully because they looked liable to fall apart) - causing an incredibly loud screeching noise that hurt my ear.",1.0,BUILD_QUALITY,
416,0438fae4583ce81de25b295e31da0d07a2dfe4392e096cb56be6d278a42b47dc,"These headphones sound ok but the ear muffs are too small,as another buyer also pointed out. Over all they are ok sounding and very nice looking.",3.0,FIT_COMPATIBILITY,
417,41fab25b6f9f764370fe606ed69b8ddb8c82448f9135df7aa9932d3a34f87245,"I bought these for my son and they were smaller than I expected, but that’s probably my bad. However, the headphones arrived broken with a possible short in the cord or a messed up connection in the plug, because only one headphone worked. Only one speaker worked regardless of settings or multiple devices we tried the headphones with.",1.0,SHIPPING,
418,e53609d74ddef88e9fcd9557a451ae9ba3bebf867c8379b3f54be3827f92fa23,Da Bomb!,5.0,NO_COMPLAINT,
419,91ca6bc5dbecfb46f6e6cc4fb67ad5e4e605aa774832d9c4f99e5bae0a7c6b4c,"These earphones seemed comfortable for the brief period in which I used them. Within 10 minutes, however, one earbud fell apart! The metal earbud fittings separated entirely. I reassembled the earbud, but it fell apart again. Each time, the wires inside the bud were pulled and twisted, which compromised the sound quality. Virtually useless, and unfortunately, it's too late to return them. The price was too good to be true-- and I got far less than I paid for!",1.0,BUILD_QUALITY,
420,34d5756f7a9b50b08e78b745dfb584d0a5ea0813a46b00f759fed4c5a0a3af8d,"The headphones sounds very clear, fantastic. The isolation from de environment noise is nice. they are very comfortable. I recomend for all type of music.",5.0,NO_COMPLAINT,
421,31f90828d941c98e9f6b4a01776274f082318aea7b34660c1ae5b86ceb4c5f65,"Arrived broken, but usable. Not worth the hassle of returning.",3.0,SHIPPING,
422,b2131483093d7d308e4bbd2f656af5401b8884233b236c4673f45339a474e280,Arrived on time opened plugged into my phone tried to make a call using them and the mic didn't work. They arrived broken right out of the box :/ even tried plugging them into my Xbox controller and labtop to us as a mic and it didn't work.,3.0,SHIPPING,
423,66eb6e01fcdcfb0df18d0c7fef9899a69d075933283c8b08344fcf53ded51adf,The price was right -on sale! I own a good blue tooth headset but the bulk around the neck was getting uncomfortable with some health gear that I must carry. The Senso seems to be a good choice but I'm going to use the slider that come with strap to pin the headset to my clothes. It is so lightweight I am afraid I will not feel it if it comes off. The sound is a tiny bit tinny it is not bad. The on and off function is a bit fickle and sometimes requires multiple attempts to turn the earphones on or off. One drawback is that there were virtually no instructions with the headset. Fortunately its operation is fairly intuitive. It did not say how you can make a phone call. I discovered that if I said Okay Google and then stated person's name with the word &#34;call&#34; before it works better than the other headset. It also would have been helpful if there were directions with the 3 ft cord. I discovered that there was a slider thst when pulled would reveal the connector to an android phone. I will probably go to the manufacturer's website and see if I can find comprehensive instructions.,4.0,USABILITY_SETUP,
424,887b92d58b443c888ce86e53a8dbd5c2c76bf7ad77b21b61b85927424cc3496a,"It worked great when it, well, worked. However, the right side stopped working all of a sudden after about 5 months which is rather short for a pair of ear buds. Not sure if I got a bad one, but it was what I got so it is what I have to base my review on. Durability and longevity is a big deal to me.",1.0,FUNCTIONALITY,
425,7a6664cc36b4739e271a19ed4f89004cf7923d0736327823e042ca5d1fe42e27,"I purchased these headphones on Aug. 17. They had been working perfectly but when we went to use them on Oct. 25, the audio in the right side was not working. It appears to be something related to the connection point. I have tried flipping the cable around but it only works if I am pushing/turning the cable when plugged into the headphones while using. I contacted seller and they indicated warranty is in place for 12 months and sent a replacement set.",4.0,FUNCTIONALITY,
426,2e5a9aa3055962b913bb9b067a041b414a52532057a4cd33d193c60318f8ef37,"I have been running with the Tayogo bone conduction 8GB MP3 player 3-5 times a week for the last two years (so approximately 400 times) and love it. I have never a single problem with it. The battery lasted 6+ hours when they were new. I haven’t checked them lately, but I bet it is still going for at least 6 hrs between charges – even two years later. My husband also has the Tayogo bone conduction Bluetooth version and loves it. When Tayogo offered me a discount to try out their new versions, I jumped at it. I bought the Bluetooth version (newer version than my husband’s) this time. I loaded my music onto my watch and synced it to the Tayogo headphones. It was easy to sync and works great. I can pause, skip and control the volume from either my watch or the headphones. I have only worn the new Bluetooth headphones a few times, but they appear rock solid. For the price, you can’t beat the sound and quality.",5.0,NO_COMPLAINT,
427,e1125931cf43ee69fe09484b2403075944a46d3ef31d0ecdf739529e1faa4844,I received my headphones yesterday- charged them fully- until my light turns green. Not a few hours later- time to recharge them. I am not sure if I have a defaulty pair??? But not happy with the battery of life. Plus- when I get a text- it echoes - it's pauses in the middle of the beep... If that makes sense...,2.0,FUNCTIONALITY,
428,74608f8b8c1832628946fbe7206f33a326c3d8e496f3564dc8e547d5c760d61e,Item works great,5.0,NO_COMPLAINT,
429,dbdc642f781f9fa75834193e0a03bbb02826c421852b57ff72be076ce40cb4cb,"Add another set to the headphone addict collection! These are really nice and they sure beat anything I can find in local stores for the same price. Braided cords are always a win, I like that they don't stick to your skin at all. The inline mic is nice, but there's only a play/pause button, no volume controls. They adjust easily and I don't have any problems with them sliding or being too tight either, they fit just right. Tried some music and mobile games and podcasts, all sounded good.",5.0,FIT_COMPATIBILITY,
430,fdf0e25faad0cbd2930667ed3f93aa89a4d7a014e3687d1832f8dffbfd6f4403,"I have bought Bose products for 25 years now and after I bought these cheap headphones I will never buy from them again. I bought the QC3 a little over a year ago for a trip. I used them occasionally since but recently the sound stopped working. I took them to the Bose store where they informed me that they were broken and I would have to pay $99 for a new pair. When I told the sales guy that was out of my price range to replace a set of year old $300+ barely used headphone he shoved my set into my check and just stared at me. I had read an article that Bose build quality had gone down and that all that was left was the brand name, but I did not want to believe it. I do now. I still have and use my 25 year old Bose speakers and think that they will last another 25 years, but I will not buy Bose any longer.",1.0,FUNCTIONALITY,
431,0111f5c67d7368f400f0fe2992abbb474abecc28368b5b5e352f014b88376125,They came with one earbud broken and I can inly hear out of one earbud,1.0,BUILD_QUALITY,
432,8d78e762d4d28db347f49cee1071bba1373044aac2db1777a3c2d50f89aa483a,Product arrived with the left earbud not working/no sound.,1.0,FUNCTIONALITY,
433,3445a76e83a36b28b8bfcf6d1b09fceec1aaba595458fe67077c86329b9fd0d4,These were great in the beginning but after two months they started skipping songs on their own and the left bud stopped working. I wouldn’t expect them to last very long if you buy them. Update: customer service contacted me and replaced the defective headphones. I’ve had no issues with the new set.,5.0,FUNCTIONALITY,
434,8bb60e1cb819f9d37fdd0284427942db7d0aba41a8f09b74f6692f0b08842fd4,"I asked for this pair to be reimbursed for work to be comfortable for work over the next year. However, after using it for the past two months, I can't recommend it with it generating static noises during calls about half of the time. When it works, it works really well, but I had to do so many reconnects in order for it to work. This is unacceptable for a set that costs $300. Music over headphones and ANC on the plane are awesome but it wasn't an all around device that I thought it would be.",3.0,FUNCTIONALITY,
435,f1603fcabdb30481be5717209b7cc1220529c6881c3f6b56af7b89a3168fe978,"These are a good value and get the the job done. If you're like me and have some older equipment that still needs a 3.5mm plug, finding these headphones was a great gift. I rated these a 4, not because they are bad but because 3.5 mm headphones are never as good as a usb-c or Bluetooth 5.0, particularly at this low price point. For their intended use they are a good value and buy.",4.0,NO_COMPLAINT,
436,e6dfb75c2320801f310b8e20e5e22e64b313407858dcd7ab29d38f4290030838,"I've owned these headphones for about 3 weeks now, and I am completely impressed with the sound quality they provide, especially for at $30. I had previously purchased Sony in-ear headphones from a local Best Buy for around $50, and had been moderately pleased with their performance. Unfortunately I lost them, and rather than spending $50 on a new pair, I wanted to spend a little bit less. I found these on amazon, and am blown away by the quality at this price level. They offer reasonable bass and very clear mids and highs. The bass is not overpowering though, which allows for clear listening. If you are the kind of person that likes listening to a lot of pop with the bass turned up, these headphones would still work for you, but you may find a more preferable alternative. I would highly recommend these for anyone seeking a clear audio experience at a reasonable price level. I have faced no real problem with these headphones. I read that the cord length with the extension was a bit too long, and too short without it, but after trying it out for myself, I didn't find this to be a problem. I very rarely give out 5 stars in review, and I can honestly say that this product is more than deserving.",5.0,NO_COMPLAINT,
437,c27ad5449f079a5abdb1dd3d3fdf2c3c4215188d83aede429a86ff264994503c,"I decided to buy these based on reviews from Amazon and that it has memory wire and earbuds. I've tried other brands and they just don't fit and wraps around my ear's correctly to keep the earbuds in place. I was replacing a pair of earbuds that I got from Dell 9 years ago when I purchased a laptop. Those earbuds are the best that I've ever had and it has hard hitting bass. But when I worked outside with them, they tend to come out of the ear some (not all the way) allowing outside noise in. So earbuds that wraps around my ear is what I needed. When I first got these I put them into my ear using the default eartips that was already on them. I plugged it into my Android phone and the sound had zero bass. So I looked at my package and it said enhanced bass. So I went into my music player EQ settings and turned my bass and low's all the way up and still no bass. I was so disappointed the rest of the audio quality was great but I had no bass. So out of my curiosity I changed the eartips and the new tips that I tried actually fit my ear better and it blocked all the noise from outside and then there was bass!!! Now the bass isn't hard hitting like my old black pair that I have (I do not know the name of them) but the bass was still good. The sound quality of these earbuds are amazing and I love them. Also, when I had them in my ear, they are so light weight that I couldn't even feel them in my ear. That part I really liked because I normally wear earbuds for 4-6 hours during outside work and some earbuds will start hurting my ears after 2 hours of use. I don't think I will have a problem with these pairs as they are extremely light weight. I doubt that I will ever use the mic on it but the volume control I will use and it works great too and I can push the small button and it will pause my music playing. I just hope that these earbuds will last me a couple of years. I also like how it comes in many different colors and I had a hard time choosing which color that I wanted. I may end up buying 1-2 pairs in different color. Right now I own the blue color and its nice. The only tips that I can give to people about these headphones is that if you're having trouble with your sound quality, then change out the earbuds tips as this fixed my problem and then play around with your EQ as it can change the sound quality. ----------New Update----------- After owning these for 1 month now I lowered my score rating because of a few problems that I ran into. 1. Memory wire doesn't work that great. It does wrap round the back up my ear but it sticks up at an angle no matter how much I bend the memory wire. 2. The earbuds does fall out of my ear if I begin to sweat to much. 3. The switch button doesn't always work when I'm playing music. Sometimes it will allow me to pause my music and sometimes it doesn't do anything when I press the button. Even with those problems I still find its the best pair of earbuds that I've bought other than the pair that came with my Dell laptop 9 years ago which I still have and still works like new. -----------------------New Update------------------ I bought another pair which works very well for me. My girlfriend bought a pair too and she hates it because of how the fit in her ear and she has changed out the ear bud tips to different ones.. My mother bought a pair and they do not work as there is something wrong with the left speaker and the right speaker, the cord pull loose from the ear buds.",3.0,FIT_COMPATIBILITY,
438,b8645a3ff984ff33c15e853fbde7781e836b9645dca68447d999bc90b5ef84a0,"Most importantly is the sound, great fidelity with awesome base even when playing my guitar through a Fender amp ! No distortion & I find them very comfortable with no outside noise leaking in. WiFi works great & they charge quickly. Very good price, you could pay more but get less!",5.0,NO_COMPLAINT,
439,3e76c323731ac3562097ecffc9cad9493064bf73d7e8ba0f63438d71bfa32200,"Loved them until the left earbud stopped working after just 3 months. There is either very little or no sound coming out of the left earbud, tried to return to Amazon but they only have a 90 day warranty, trying to contact Jabra for a replacement pair.",2.0,FUNCTIONALITY,
440,725d639ab21d556cee894d9e9fe45d3f771ce14927f3360b9252e0f6da5e4361,"I’m bummed to report this because the sound is fantastic but no matter how I adjust the size of the buds or position, they keep falling out of my ears. I’m constantly adjusting them. They are going back. Adorable design and color, though!",2.0,FIT_COMPATIBILITY,
441,747c607dc005b613a7f8aa6fb89f2ec4f457c4ef8a8a2c79ba8ecffcaa531631,"They fell apart right away, my son used them for a hour and they broke. Don't waste your time with these.",1.0,BUILD_QUALITY,
442,2d38cbbc4589f6a2ab07401d89f52cd0bc5cd4510bf32a9c170daf7d993e702e,"When considering buying a pair of these--I did what most others probably do and look at comments on Amazon. And as I have no other earbuds to compare these to--I'll just say this! AWESOME and the reviews were right on! Fit is very comfortable--and it comes with many different earbud sizes but did not have to use those. May experiment in the future. Bought these mainly for walking the dog outside but works great with my phone--calling and receiving, great with my I-pad listening to YouTube videos, and music from both. I put this pair through the test as I listen to a variety of music from Grunge metal to Jazz to Country to Hip-hop to Rap to Classical, etc. The sound from these earbuds was flawless. All highs and lows and meds were great as far as I can tell. Charging was fast--about 1.5 hours as described. Pairing was easy with I-phone and I-pad. Haven't tried outside yet with sweat and rain but expecting good results as advertised. An extended battery life of about 12 to 18 hours on one charge would make these absolutely perfect. I travel in my job so I will use these all day then exercise when I get home. If used all day, however--the battery will most likely die before I get to exercise which means I have to charge an hour or so to get my exercise time in. Are you listening BluPhonic??? I still give these 5 stars for the sound quality and great fit.",5.0,NO_COMPLAINT,
443,9cd94dffe82aca94645088bce53cd6687d2d05c0873672fed23cf736d259e949,"I am SO frustrated with these headphones. We have had 3 pairs that have all had the same issue. One of the sides will stop working. I gave it the benefit of the doubt the first 2 times because I know my son is not always the most gentle with his things, and the second pair lasted 7 months. However when I ordered a new pair to replace these, they came out of the box not working- same problem. Only one said was working. I love the design and the size, but will not be buying these again.",1.0,FUNCTIONALITY,
444,524f65a120fdfe64786d17a353e9aeacb6c2a2e6431d3c8e618dc81d8d462405,"There are no instructions for set up and use, apart from a few meaningless diagrams.",3.0,USABILITY_SETUP,
445,2b9598bfa82754a9297239de15f606eb1cef6fd4040c903948dc51b38f8a9495,I received my headphones #AILIHENI60 this weekend. I am very pleased with the quality. I have two boys in my family. Both of them hace used the headphones. They are adjustable and fit perfectly. The sound quality is great and the color is amazing. The headphones pack great because the are FOLDABLE!,5.0,NO_COMPLAINT,
446,247bc4e52d30c76320bb3802694a7788555da09fe56b2f87ab2f3f798fa84d37,"These earbuds have great sound quality. This is my second pair of wireless earbuds and I absolutely love them. So easy to operate, fit my ear very well, and all for a reasonable price. I like that either the left or right bud can be used alone. I would definitely recommend this product.",5.0,NO_COMPLAINT,
447,eff5410468cd8c6d3021308f4004f11cc6bd99e0f87053617d324ea63f94a427,"Worked great for a year. The controls were good, sound was good and the cord was long. However it stopped working. I don't know own how to call Sony support even if it were covered under warranty. If anyone knows, please reply with contact info.",2.0,FUNCTIONALITY,
